Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8510ad69b1eac54a32e572c3e081b4d12af94a7bc5cffe9a99aab983577763f0,2017-03,Humberside Police,Humberside Police,-0.657500,53.589735,On or near HENRY STREET,E01013332,North Lincolnshire 008E,Investigation complete; no suspect identified
5b727cf828b3c5165ea2c23960e1e7cc86f24fdee543a9c4fee1a74d2e119000,2017-03,Humberside Police,Humberside Police,-0.632398,53.556721,On or near WILKINSON WAY,E01033297,North Lincolnshire 018G,Investigation complete; no suspect identified
951173de30f8032e69722a0377a304feecc34b3c34c175b588be7e62777a15c5,2017-03,Humberside Police,Humberside Police,-0.219351,54.080041,On or near CRANBECK CLOSE,E01012946,East Riding of Yorkshire 003D,Investigation complete; no suspect identified
67c980a378e64e9311bd480b1c7f6ac51e0e015d9aa3eb75492f7d2efaa92f3c,2017-03,Humberside Police,Humberside Police,-0.064849,53.571980,On or near HILDA STREET,E01013136,North East Lincolnshire 002A,Investigation complete; no suspect identified
a13a388e16034bd268d9744b41102668591efbedc2417a50471407ed43b99ecc,2017-03,Humberside Police,Humberside Police,-0.262789,53.761862,On or near ARCHBISHOP CLOSE,E01012843,Kingston upon Hull 021B,Investigation complete; no suspect identified
acf447bdaee464d137c9c998988db5b191286e4f226d6f7dc04ca3ba3aed7e92,2017-03,Humberside Police,Humberside Police,-0.396841,53.767730,On or near BIRDFORTH MEWS,E01012964,East Riding of Yorkshire 023E,Investigation complete; no suspect identified
844db2375c595541dbac7b6fa7b9c198a1740772ffc20e15988961d876c10103,2017-03,Humberside Police,Humberside Police,-0.136620,53.561325,On or near DYMOKE DRIVE,E01013149,North East Lincolnshire 013A,Investigation complete; no suspect identified
47446f036c2b9242159c69dc58a108a89fe78c819746226e357cf5a41fd1ecaf,2017-03,Humberside Police,Humberside Police,-0.357059,53.750607,On or near NORWOOD STREET,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
78c294c6974b6c87937cec9921a69b7bed160b04588f816e7fcce8731b9400d9,2017-03,Humberside Police,Humberside Police,-0.360705,53.766028,On or near SIDMOUTH STREET,E01012870,Kingston upon Hull 018E,Investigation complete; no suspect identified
98d8e7d986af4e3d3a38d7ad13ec284d474a57e3af2ca0763c7dd9fdf41b55d9,2017-03,Humberside Police,Humberside Police,-0.376215,53.788334,On or near Parking Area,E01012875,Kingston upon Hull 003A,Investigation complete; no suspect identified
583e2824d0a5ee63481614fbaec0a1702ad30ee8e91d41a9691794478ce8ac89,2017-03,Humberside Police,Humberside Police,-0.652098,53.564801,On or near HARRINGTON PLACE,E01013239,North Lincolnshire 017B,Investigation complete; no suspect identified
d2197ed077689c2347fbebde72bcb2503a83471bb485b139252a4227c6a0e886,2017-03,Humberside Police,Humberside Police,-0.133254,53.556831,On or near ACHILLE ROAD,E01013228,North East Lincolnshire 013D,Investigation complete; no suspect identified
9949fd1bd1909d4ba5379d493f6763c3127857ed204899c20a32247dbbd88aa9,2017-03,Humberside Police,Humberside Police,-0.283514,53.614385,On or near A160,E01013175,North East Lincolnshire 001B,Investigation complete; no suspect identified
8a83f9673a65d675489a74b8a1e49d9f05ee53b46d60643b4a60cee2149e4523,2017-03,Humberside Police,Humberside Police,-0.050718,53.557420,On or near CYNTHIA ROAD,E01013163,North East Lincolnshire 012C,Investigation complete; no suspect identified
9b971737b9a2dcb96d5a80d226fbfd772f5089cafb91d5d8fc82bdb64a08a3ad,2017-03,Humberside Police,Humberside Police,-0.075564,53.572836,On or near RAILWAY STREET,E01013137,North East Lincolnshire 002B,Investigation complete; no suspect identified
8955b82d00d68c3254b24b8c18a3e1f5f12e3f165cac617479ffe10a4a5e6f7d,2017-03,Humberside Police,Humberside Police,-0.363791,53.788516,On or near Supermarket,E01012768,Kingston upon Hull 005C,Investigation complete; no suspect identified
4ddc3dfaca541e8fb7d76a2aeb9bb404f98f96e8cb4ef6073f6071200aa9e87b,2017-03,Humberside Police,Humberside Police,-0.190520,54.081454,On or near Nightclub,E01012948,East Riding of Yorkshire 005C,Investigation complete; no suspect identified
6516301d45b6dccc3400009141472ec9c09e1df69ce0e5c55ed8abd1a31a3474,2017-03,Humberside Police,Humberside Police,-0.391144,53.749658,On or near GREYSTONE AVENUE,E01012776,Kingston upon Hull 027B,Investigation complete; no suspect identified
7f6efaebc84dd01d42e59c87b8206a529c4b7c33a58078c635de73848fbf7769,2017-03,Humberside Police,Humberside Police,-0.391576,53.751461,On or near PATTERDALE ROAD,E01012774,Kingston upon Hull 019A,Investigation complete; no suspect identified
b0dea7f5142845be6663b36d9fdbad01ea53af2a0d5f19db810ebe08d705cd54,2017-03,Humberside Police,Humberside Police,-0.107348,53.556127,On or near CHELMSFORD AVENUE,E01013211,North East Lincolnshire 015C,Investigation complete; no suspect identified
b06eb03402d4b1587dbd8405a4ac489d35ad8dd5fe5c0f73eba25c8cab29b8e4,2017-03,Humberside Police,Humberside Police,-0.365652,53.672204,On or near COLLEGE ROAD,E01013307,North Lincolnshire 002D,Investigation complete; no suspect identified
327e3f486075547f232b4c398e34fa8dbc9e5570c6730d3ddea77cbb1a8695c0,2017-03,Humberside Police,Humberside Police,-0.087347,53.570445,On or near Supermarket,E01013222,North East Lincolnshire 003E,Investigation complete; no suspect identified
b64b5eb4db137ac2f29d8d63aa6754375a55ccb623c053e733632451864e1535,2017-03,Humberside Police,Humberside Police,-0.362354,53.761871,On or near REYNOLDSON STREET,E01012866,Kingston upon Hull 018D,Investigation complete; no suspect identified
d8bdd472d03fae583360eeb58e303073292339dc679dccfc71e4812b9d699709,2017-03,Humberside Police,Humberside Police,-0.078346,53.565104,On or near SHEEPFOLD STREET,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
e041595ccea6e50bdabe4ce5fd0f0966067ccba7d806387616afb6b11c9b1aa5,2017-03,Humberside Police,Humberside Police,-0.314443,53.753197,On or near HOLDERNESS ROAD,E01012808,Kingston upon Hull 026B,Investigation complete; no suspect identified
5bb191721e752437554d6c8f1e7540bd5de2acb5a8caa724889fe065b1878b75,2017-03,Humberside Police,Humberside Police,-0.367842,53.770188,On or near Further/Higher Educational Building,E01012914,Kingston upon Hull 012C,Investigation complete; no suspect identified
55a527af66c93057e812964c49a2f13b80448abdec2f6e429f4de4dd8a8f9b4a,2017-03,Humberside Police,Humberside Police,-0.344961,53.746629,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
d5062cb354f810ca649b989f6d72b7877f23ae6051751f2e44420c99237ad6fa,2017-03,Humberside Police,Humberside Police,-0.124305,53.551279,On or near Supermarket,E01013207,North East Lincolnshire 015B,Investigation complete; no suspect identified
89dbb4ebc3121ef1325305733cd0a3d4a087cb602250d853e05cde412c0293b0,2017-03,Humberside Police,Humberside Police,-0.417464,53.746655,On or near SHERWOOD DRIVE,E01013103,East Riding of Yorkshire 043C,Investigation complete; no suspect identified
d954ae4d37e636f662006dbc9e16b20077167c8eaabbcffe635982a454052b61,2017-03,Humberside Police,Humberside Police,-0.874945,53.705333,On or near FIRST AVENUE,E01012997,East Riding of Yorkshire 040B,Investigation complete; no suspect identified
e7ab0927a97be8d6ec5890d095764384defff38251a2c4e0ec439defa4e127f5,2017-03,Humberside Police,Humberside Police,-0.690391,53.589713,On or near FILLINGHAM CRESCENT,E01013286,North Lincolnshire 005A,Investigation complete; no suspect identified
22bc469188d7e1d6b19eed568e83ca2fc23464665a8e7bccb403acca571c6c58,2017-03,Humberside Police,Humberside Police,-0.412302,53.844495,On or near ROUTH AVENUE,E01013045,East Riding of Yorkshire 017B,Investigation complete; no suspect identified
5062c2305122e0354f0d3a9252d5a1ea9da9f158372a96432e9578d840cce672,2017-03,Humberside Police,Humberside Police,-0.102476,53.565463,On or near Supermarket,E01013233,North East Lincolnshire 008D,Investigation complete; no suspect identified
c551b0e3a316ac0456ae04b30bdec34109b8050034484b160e329600f49cebbe,2017-03,Humberside Police,Humberside Police,-0.306895,53.756848,On or near DENE STREET,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
6e4ec71541f7ac68464cc646f13991f93cd0fca08c7fe36d544839b41632db5b,2017-03,Humberside Police,Humberside Police,-0.300219,53.758021,On or near STEPHENSON STREET,E01012902,Kingston upon Hull 022D,Investigation complete; no suspect identified
d2663217054d5d176bee60a7189a482ed73c2dab1919cb19459fe7a59a7901ee,2017-03,Humberside Police,Humberside Police,-0.666313,53.578049,On or near Further/Higher Educational Building,E01013316,North Lincolnshire 012C,Investigation complete; no suspect identified
ccf19b39f32de0195b26d33c7290993707f80256696a7ba69d4fd7652ff8f770,2017-03,Humberside Police,Humberside Police,-0.275461,53.775448,On or near GANTON COURT,E01012824,Kingston upon Hull 010A,Investigation complete; no suspect identified
f078425640d070bd88faac6310f6741a18fd77aaf83d8bce3234a874bac3c10a,2017-03,Humberside Police,Humberside Police,-0.438027,53.682446,On or near MARKET LANE,E01013255,North Lincolnshire 001B,Investigation complete; no suspect identified
afdf3664396c37c805ee528e1ce5f6caecdc39e933ad44c0c4b2b6b8ce6063e0,2017-03,Humberside Police,Humberside Police,-0.302744,53.773258,On or near CAVENDISH ROAD,E01012812,Kingston upon Hull 013A,Investigation complete; no suspect identified
1cccc4b81dd45120dcf8ccd8ace6f68692f7ee63486c40fa5b79ac408b37eb4b,2017-03,Humberside Police,Humberside Police,-0.648564,53.562478,On or near COPSE ROAD,E01013239,North Lincolnshire 017B,Investigation complete; no suspect identified
8fb1d5c9e210aafbcdb0351da939eed49eb52c0c2343f3c926dd0130a26eb31f,2017-03,Humberside Police,Humberside Police,0.038804,53.726870,On or near KAY KENDALL COURT,E01013083,East Riding of Yorkshire 039C,Investigation complete; no suspect identified
e95858db7efd33f9b57e5fcef439173b12b5e0d7c8bfa9c954c7f198c331d403,2017-03,Humberside Police,Humberside Police,-0.365380,53.740985,On or near QUEEN'S GATE STREET,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
b33dec8ed770d95ecff6280e1e9edc489eba0b4c352b5a768337d2b4c00e0327,2017-03,Humberside Police,Humberside Police,-0.349481,53.745442,On or near Supermarket,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
06dcad5bfda5c271acebfd1049d32cef487666a32c26b18fb1673172867c9dfb,2017-03,Humberside Police,Humberside Police,-0.028048,53.555305,On or near HIGHGATE,E01013133,North East Lincolnshire 014C,Investigation complete; no suspect identified
6eef40445e12da496aaa42bcf021a7fe530686609739a181c86174890e0280bd,2017-03,Humberside Police,Humberside Police,-0.288230,53.754399,On or near TROUTSDALE GROVE,E01012894,Kingston upon Hull 020C,Investigation complete; no suspect identified
e647443ce8b59c10d4ad7e6046d1d59ce391aa3f7b03849a892fe06303195379,2017-03,Humberside Police,Humberside Police,-0.357351,53.779655,On or near SILVERDALE ROAD,E01012881,Kingston upon Hull 008D,Investigation complete; no suspect identified
859ebdca90f4eb6f4374ca9970338559da9e34584481402c507c71ddf7daef49,2017-03,Humberside Police,Humberside Police,-0.144441,53.564440,On or near DEFENDER DRIVE,E01013148,North East Lincolnshire 004D,Investigation complete; no suspect identified
3109d3331fb6903247a103d3b8e4610e2f5350265e56110b13fe56079dc9b8ed,2017-03,Humberside Police,Humberside Police,-0.455349,53.983529,On or near OLD SUNDERLANDWICK LANE,E01012989,East Riding of Yorkshire 008D,Investigation complete; no suspect identified
aaec6a76baaad655882de8219fdaf8a86c21b9e0621242518936065d721207f1,2017-03,Humberside Police,Humberside Police,-0.077264,53.559010,On or near WELHOLME ROAD,E01013162,North East Lincolnshire 011C,Investigation complete; no suspect identified
6f7c4c8ef6aaa02c38b706444fbaaec8bfbf61858c6b12d182f541f6b7743a02,2017-03,Humberside Police,Humberside Police,-0.095010,53.564930,On or near HUME STREET,E01013221,North East Lincolnshire 003D,Investigation complete; no suspect identified
b082b0bf9ead9bbdab76cc6531e53a4d32d717ca7853b34b2e1169f4bd2e9b56,2017-03,Humberside Police,Humberside Police,-0.384561,53.790380,On or near ISLEDANE,E01012877,Kingston upon Hull 003C,Investigation complete; no suspect identified
98341f3ceb6d7a319ab63029dd122228fe6ccf0ba2c72da2cac9a782e7bdbede,2017-03,Humberside Police,Humberside Police,-0.641632,53.584666,On or near COTTAGE BECK ROAD,E01013313,North Lincolnshire 010C,Investigation complete; no suspect identified
00c582b831f696b0b4df70bdbd40b7d4a265439d78695f4e2821d6ef2d70c6b4,2017-03,Humberside Police,Humberside Police,-0.696687,53.590833,On or near Supermarket,E01013286,North Lincolnshire 005A,Investigation complete; no suspect identified
63190ddc425568e91f4ee82103d6514159292d4a44ec7f6950cbbb510dce4655,2017-03,Humberside Police,Humberside Police,-0.137419,53.732310,On or near WOOLAM HILL,E01013033,East Riding of Yorkshire 033A,Investigation complete; no suspect identified
440aa74c9674f68ca330ce34acd0ead834da2b91a52e1423f2a25a93b248eab7,2017-03,Humberside Police,Humberside Police,-0.201250,54.087152,On or near SWINDON STREET,E01012943,East Riding of Yorkshire 004B,Investigation complete; no suspect identified
04835796786b65b7ad114868f3f517441e9f15589ffe6865c3127caabc3328e0,2017-03,Humberside Police,Humberside Police,-0.341418,53.745321,On or near KING EDWARD STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
a94a3ca8f8ffe6e7278de4cfed2ef9ea2126fe7a2fb186f74fe5df03d46a2cc4,2017-03,Humberside Police,Humberside Police,-0.137419,53.732310,On or near WOOLAM HILL,E01013033,East Riding of Yorkshire 033A,Investigation complete; no suspect identified
86c6795e8bdbb6550493c8da0403780abe695cac7784bffad0ce1b7cdf1db24c,2017-03,Humberside Police,Humberside Police,-0.389454,53.753806,On or near BERMONDSEY DRIVE,E01012773,Kingston upon Hull 027A,Investigation complete; no suspect identified
bd8c98ad19f33edb5a1d4ae9ff535485fc541a057975d288be3d15698b229ae2,2017-03,Humberside Police,Humberside Police,-0.592610,53.654717,On or near HART LANE,E01013292,North Lincolnshire 003C,Investigation complete; no suspect identified
1d9e64c04840b848f5a14357e6506478ee7421122400adac4cd2c392671e09be,2017-03,Humberside Police,Humberside Police,-0.297546,53.754720,On or near SWALEDALE AVENUE,E01012899,Kingston upon Hull 022B,Investigation complete; no suspect identified
65a7999392cf212246a20ef905c4fe9c208273e9178e45cfd10a451b9705c131,2017-03,Humberside Police,Humberside Police,-0.681914,53.573727,On or near ROCHESTER CLOSE,E01013279,North Lincolnshire 012A,Investigation complete; no suspect identified
e6d55cc0f71cb1abba7fff5520ea0ea9743a3edb9a17e150e7aabfed3def1505,2017-03,Humberside Police,Humberside Police,-0.377330,53.745660,On or near ACLAND STREET,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
9ef57e699ad9177496c18f3c8316031c19c01c64f81e7c1733609397928da3fe,2017-03,Humberside Police,Humberside Police,-0.137419,53.732310,On or near WOOLAM HILL,E01013033,East Riding of Yorkshire 033A,Investigation complete; no suspect identified
188e025495e6a417f498356e152fc33ec9e66809da7935354330770ecb3f039e,2017-03,Humberside Police,Humberside Police,-0.129563,53.574447,On or near FERNDOWN,E01013146,North East Lincolnshire 004C,Investigation complete; no suspect identified
9404c1d28987b2644c54fb757e01073fbacdc8fec302c916d2d51184c3fff320,2017-03,Humberside Police,Humberside Police,-0.653615,53.590734,On or near Nightclub,E01013330,North Lincolnshire 008D,Investigation complete; no suspect identified
fe12b5e89a0e0a513db5de7ed9e638e6c459acbe8c8c53dab2a208b6cb656b70,2017-03,Humberside Police,Humberside Police,-0.078346,53.565104,On or near SHEEPFOLD STREET,E01013165,North East Lincolnshire 011D,Investigation complete; no suspect identified
933d4d5f92e5664403d78e4d90f0a14ea966cbdb8ee9bc82671d2b69914ceb1c,2017-03,Humberside Police,Humberside Police,-0.641059,53.589342,On or near TULIP ROAD,E01013331,North Lincolnshire 007D,Investigation complete; no suspect identified
a337eab7de434103e42fc744dd197759c04b51b062c833c866f91527034fbefe,2017-03,Humberside Police,Humberside Police,-0.962027,53.700232,On or near BANK SIDE,E01013074,East Riding of Yorkshire 040E,Investigation complete; no suspect identified
a88b22dd76c3c134a792f0013d054e71ad62d26ea71fa04df6a4f0de980f0b75,2017-03,Humberside Police,Humberside Police,-0.320201,53.787167,On or near Parking Area,E01012787,Kingston upon Hull 002D,Investigation complete; no suspect identified
650734eef83834be57739b78ca0fe9308cfdc3037f14437ddc621eb601f4abee,2017-03,Humberside Police,Humberside Police,-0.431649,53.842529,On or near Parking Area,E01013062,East Riding of Yorkshire 019E,Investigation complete; no suspect identified
4bcebd45ad43080fbb668f254e638642d6ca09d2733ddf7696bea2bb905a0df5,2017-03,Humberside Police,Humberside Police,-0.351104,53.748134,On or near CAUGHEY STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
b5d2681611b481bc4b4747f8e287f8813f6ccaa6cffad88226d2771df3b7df64,2017-03,Humberside Police,Humberside Police,-0.140076,53.732558,On or near NORTH RISE,E01013033,East Riding of Yorkshire 033A,Investigation complete; no suspect identified
7b0235d3d6d305eab452a99bfeb54b98fb907f34c48ba519cc678d8ee33ed139,2017-03,Humberside Police,Humberside Police,-0.673033,53.586771,On or near AXHOLME ROAD,E01013334,North Lincolnshire 009D,Investigation complete; no suspect identified
040d7e514d93ba57cd7858c19de455f9617bfd0722e6528164e1c9aca5141da1,2017-03,Humberside Police,Humberside Police,-0.053219,53.571674,On or near PHELPS STREET,E01013201,North East Lincolnshire 005C,Investigation complete; no suspect identified
